Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,Brazil,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1720.65,           1458.37,           1378.30,           2450.90,           3849.90,           4043.25,           3678.15,           3034.05,           2413.68,           1666.94,           3023.07,           1765.67,           1592.05,           1016.47,            713.79,            495.87,            332.96,            299.96,            165.99,,,,,,,,,,,,
Bolivia,Brazil,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1612.55,           1559.96,,           1613.53,           1665.96,           1605.22,           1524.45,           1395.48,           1010.17,            777.08,            920.23,            712.25,            576.30,            513.76,            486.66,            343.41,            389.90,            276.44,            266.70,            250.47,            256.78,            227.58,            181.61,            174.18,            178.57,            149.87,            163.96,,,,
Bolivia,Chile,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,            235.19,            162.41,            111.43,            122.03,            123.06,            144.80,            152.66,            129.77,            141.81,            122.48,            110.58,            104.72,             93.89,             88.48,,,,,
Bolivia,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,            479.93,            468.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           2075.38,           2027.34,,           1780.16,           1884.29,           1459.05,           1293.71,           1112.71,            652.85,            371.23,            415.44,            267.19,,,,,,,,,,,,,,,,,,,
Bolivia,Colombia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,            626.43,            547.76,            647.00,            651.28,,,,,,,,            178.53,,            170.36,            139.56,            191.97,            192.78,            126.93,             86.52,,            115.99,,             63.94,,,,,,
Bolivia,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,             85.57,,,,
Bolivia,India,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            722.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            670.51,            591.47,,,,,            441.84,            540.03,            460.30,            303.48,,            407.10,            377.97,,,,,,,,,,,,,,,,,,
Bolivia,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,            598.95,,,            498.06,            330.50,            222.46,,,,             98.21,,            101.48,            156.96,            462.94,            236.13,            199.09,            171.67,            181.79,            128.83,            135.38,,,,
Bolivia,"Korea, Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            577.23,            627.85,,,,,,,,            494.87,            812.50,,,,,,,,,,,,,,,,,,,,
Bolivia,Peru,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,            564.00,            660.92,            647.54,            469.91,            403.04,,            273.52,,            248.69,,            137.95,,,,,,            140.48,            158.44,            138.73,            144.36,            122.91,             79.20,             60.82,,,,
Bolivia,Peru,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            670.19,            609.72,,            605.88,            650.74,            601.59,            558.82,,            389.12,            316.67,,,,            152.36,            127.32,            104.35,,            107.87,,,,,,,,,,,,,
Bolivia,Switzerland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,            165.93,            214.99,            176.56,            163.48,,,            115.46,,             81.00,,,,,,,
Bolivia,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,            167.67,            180.05,            198.91,            154.67,            155.60,            153.30,            150.64,            154.19,            127.59,,,,
Bolivia,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            646.59,           1007.89,           1102.47,           2043.75,           1250.06,           1792.85,            891.97,            703.91,            409.76,            479.08,            412.98,            413.80,            408.68,            359.82,            235.97,            193.81,            188.47,            349.61,            465.34,            303.22,            264.12,            237.42,            331.67,            360.91,            214.81,            153.71,,,,
Bolivia,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            638.66,            744.08,,           1039.96,           1248.38,           1209.66,            940.56,            890.20,            733.53,            588.25,            525.43,            411.80,            342.29,            324.54,            260.49,            302.89,            276.54,            314.35,            406.09,            438.32,            550.67,            443.45,            455.67,            312.59,            235.02,            265.16,            275.41,,,,
Bolivia,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,           8515.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,Uruguay,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,             77.95,,,,,,,,,,,
Bolivia,Venezuela,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,            242.10,,            158.53,            244.49,            155.48,            175.03,             98.28,,,,,,,,,,,,,
Bolivia,World,All Products,Tariff,Duty Free Imports (US$ Thousand),        4388861.38,        2924222.81,        4039414.76,        4026251.26,        5188341.90,        5387990.93,        4723549.71,        4438802.24,        2142237.97,        2362624.55,        2577369.42,        1563540.73,        1364154.07,         406358.86,         418548.71,         156555.20,         156908.03,          96673.82,         192731.61,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,,,,,
Bolivia,World,Animal,Export,Export(US$ Mil),             23.03,             27.06,             38.74,             43.76,             61.17,             52.23,             24.43,             13.53,             20.62,             11.48,              7.07,             14.59,             14.18,              7.79,              8.53,              9.46,              9.65,              8.57,              7.24,              4.95,              8.35,              6.23,              5.91,              5.66,              7.54,              2.11,              1.35,,,,
Bolivia,World,Capital goods,Export,Export(US$ Mil),             89.46,            134.07,            116.59,            169.99,            119.03,            110.09,            164.23,             63.37,             84.87,              5.52,              3.38,              1.76,            132.82,             47.29,             61.12,             74.89,             47.20,            110.83,            203.11,            354.29,            198.50,             14.63,             76.52,             37.81,             33.10,             18.00,             28.47,,,,
Bolivia,World,Chemicals,Export,Export(US$ Mil),            117.16,             49.12,             46.83,             63.14,             72.01,             95.68,            257.40,             96.83,            110.51,             42.37,             50.03,             29.65,             25.39,             21.91,             14.94,             10.68,              6.70,              6.37,              7.78,              9.72,             10.56,             10.72,             10.29,              9.26,              3.20,              2.74,              1.67,,,,
Bolivia,World,Consumer goods,Export,Export(US$ Mil),           3368.35,           2975.61,           2442.24,           4124.16,           6385.57,           6558.17,           5809.81,           4168.65,           3154.41,           2292.56,           3555.48,           2330.01,           1964.81,           1252.20,            911.93,            595.37,            466.68,            428.55,            327.16,            228.92,            256.60,            275.06,            214.74,            273.91,            364.77,            217.91,            209.52,,,,
Bolivia,World,Food Products,Export,Export(US$ Mil),            681.77,            521.76,            677.44,            630.48,            816.32,            861.08,            644.39,            469.37,            469.19,            480.39,            396.09,            323.62,            274.05,            254.59,            321.34,            253.49,            240.26,            220.56,            170.92,            142.03,            158.13,            166.08,            134.53,             76.32,             92.67,             50.48,             56.38,,,,
Bolivia,World,Footwear,Export,Export(US$ Mil),              9.78,              9.21,              8.82,              9.68,              8.34,              7.98,              8.45,              7.83,              6.37,              4.94,              5.54,              5.74,              3.77,              2.65,              1.37,              0.59,              0.44,              1.10,              1.20,              1.20,              1.23,              2.93,              1.91,              1.57,              1.63,              2.24,              0.64,,,,
Bolivia,World,Fuels,Export,Export(US$ Mil),           3141.71,           2734.43,           2197.85,           4032.68,           6674.73,           6682.83,           5909.93,           4148.68,           3014.86,           2072.57,           3534.53,           2306.45,           2062.58,           1338.01,            847.05,            497.50,            342.56,            303.59,            177.63,             73.84,             96.40,            107.05,            142.11,            152.91,            107.05,            103.04,            126.11,,,,
Bolivia,World,Hides and Skins,Export,Export(US$ Mil),             24.21,             35.89,             39.48,             47.24,             66.60,             58.21,             50.66,             52.87,             35.38,             18.07,             32.20,             36.97,             32.58,             21.77,             23.64,             21.79,             24.51,             23.08,             23.08,             12.39,             11.32,             14.81,             12.22,             12.37,             11.98,             14.66,             11.78,,,,
Bolivia,World,Intermediate goods,Export,Export(US$ Mil),           2688.15,           2404.52,           2267.71,           2188.81,           3247.08,           2259.90,           2037.50,           1804.40,           1495.63,           1169.52,           1263.29,            966.18,            815.59,            663.71,            678.47,            562.52,            536.19,            523.32,            516.37,            431.71,            455.90,            491.84,            350.25,            435.13,            411.35,            305.93,            195.16,,,,
Bolivia,World,Mach and Elec,Export,Export(US$ Mil),             59.98,            105.32,             85.71,            123.31,             60.16,             81.23,            117.70,             44.67,             56.10,              1.45,              1.62,              0.76,             43.64,             29.65,             37.43,             52.62,             31.64,             72.73,             39.09,             52.52,             32.21,              9.04,             14.06,             13.93,             16.18,              9.52,             19.35,,,,
Bolivia,World,Metals,Export,Export(US$ Mil),            371.88,            374.67,            330.67,            296.44,            400.03,            382.29,            359.99,            443.11,            321.79,            217.61,            259.68,            197.68,            140.58,            115.75,            128.47,             64.06,             54.08,             61.91,             72.78,             71.22,             63.53,             91.85,            103.80,            115.63,            120.14,            103.56,             96.42,,,,
Bolivia,World,Minerals,Export,Export(US$ Mil),           2396.12,           2385.16,           1897.66,           1739.45,           2038.67,           1973.21,           2075.27,           2425.03,           1859.52,           1495.48,           1517.73,           1054.25,            792.32,            345.15,            295.01,            226.23,            198.18,            188.96,            260.93,            226.98,            242.68,            278.76,            237.16,            243.46,            184.69,            193.17,            274.34,,,,
Bolivia,World,Miscellaneous,Export,Export(US$ Mil),             17.52,             24.26,             21.94,             28.29,             47.16,             21.45,             36.72,             28.00,             50.20,             19.65,             28.77,             33.90,             25.21,             23.82,             29.63,             32.24,             25.12,             34.19,             31.89,             34.39,             23.08,              8.79,              7.57,              8.63,              6.74,              5.68,              4.31,,,,
