Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,Israel,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            967.46,            878.62,            770.81,            803.63,            791.54,            786.36,            639.18,            643.86,            488.40,            453.49,            499.42,            455.23,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Israel,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3616.26,           3234.78,           3123.19,           3044.63,           3958.26,           3694.82,           3350.42,           3348.16,           2873.50,           2651.13,           2767.71,           2307.94,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,             69.91,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            103.11,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Jordan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             73.95,             77.20,             51.48,             60.13,             66.30,             55.40,             58.56,             38.93,             31.20,             28.86,             34.12,             27.78,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Jordan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            188.61,            153.21,            131.53,            141.94,            101.77,             91.50,             98.42,             97.47,             67.37,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,             50.51,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Kuwait,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,             10.91,             12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,             11.45,,,,,,,              8.83,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Saudi Arabia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             21.01,             15.25,             18.34,             14.75,,              8.42,             11.04,              9.65,,              4.17,              3.57,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Turkey,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            657.81,            579.21,            476.69,            379.01,            325.92,            289.17,            233.14,            232.59,            179.11,            113.81,             68.51,             82.02,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             26.41,             26.70,             23.27,             18.69,             14.20,              7.40,             14.48,              8.81,             11.71,,              3.71,              2.41,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             14.53,             13.87,,,             11.98,             10.29,             13.58,              8.70,              7.27,              6.13,              3.56,              3.36,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,         588512.04,        4186070.72,         485326.80,         360232.46,         356965.37,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Animal,Export,Export(US$ Mil),              7.49,              6.51,              5.13,              4.79,              4.87,             18.19,             18.59,             21.87,             18.75,             12.32,              6.24,              8.62,,,,,,,,,,,,,,,,,,,
