Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Lesotho,Malaysia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,              8.01,,,,,,,,,,,,
Lesotho,Nigeria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,              0.67,,,,,,,,,,,,,,,
Lesotho,"Other Asia, nes",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,             13.72,,,,,,,,,,,,,,
Lesotho,"Other Asia, nes",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            109.37,,            116.33,            100.38,            158.98,             75.00,,             67.16,,,,,,             88.42,             68.16,             44.66,              5.55,             37.74,,,,,,,,,,,,
Lesotho,Singapore,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,              6.41,             15.17,,,,,,,,,,,,,,
Lesotho,South Africa,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            331.18,,            167.16,            188.34,            268.10,            320.89,            346.08,            377.01,            307.44,            202.42,,,,            170.41,             92.88,            151.63,            148.30,             91.94,,,,,,,,,,,,
Lesotho,South Africa,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,           1461.14,,           1052.79,           1150.90,           1401.82,           1417.77,           1406.99,           1006.63,           1291.52,           1015.18,,,,           1094.35,            915.49,            617.27,            577.50,            486.97,,,,,,,,,,,,
Lesotho,Swaziland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,             11.42,,,              0.69,              3.21,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Switzerland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,             27.10,,,,,,,,,,,,,,,,
Lesotho,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,              2.33,             11.11,              5.42,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,              0.93,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,              5.25,              2.57,,,,,,,,,,,,,,,,,,,,
Lesotho,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            306.00,,            175.33,            247.75,             52.79,            297.71,            313.38,            107.77,            199.98,             35.84,,,,            663.58,            371.43,            157.72,             93.27,            241.73,,,,,,,,,,,,
Lesotho,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,              9.30,             24.75,,              7.76,,,,,,,              1.84,,,,,,,,,,,,,
Lesotho,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,             67.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,             43.53,,,,,,,,,,,,
Lesotho,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,        1214867.96,,        1093391.65,        1486010.78,        1474606.85,          39270.64,          57949.61,          85699.35,          70485.28,          29428.96,,,,          39175.51,,,         882769.25,,,,,,,,,,,,,
Lesotho,World,Animal,Export,Export(US$ Mil),,              4.41,,              2.07,              1.18,              2.05,              1.36,              1.70,              0.99,              0.60,              0.83,,,,              0.08,              0.57,              0.76,              2.05,              3.42,,,,,,,,,,,,
Lesotho,World,Capital goods,Export,Export(US$ Mil),,             53.70,,             23.16,             25.08,             38.51,             45.15,             50.90,             48.95,             44.49,             47.22,,,,              1.04,              2.61,              4.62,              1.58,              0.85,,,,,,,,,,,,
Lesotho,World,Chemicals,Export,Export(US$ Mil),,              2.05,,              1.33,              1.01,              0.83,              0.74,              0.97,              0.88,              1.22,              3.51,,,,              4.08,              0.64,              2.22,              1.57,              0.93,,,,,,,,,,,,
Lesotho,World,Consumer goods,Export,Export(US$ Mil),,            509.22,,            323.02,            364.93,            249.58,            519.68,            564.80,            297.05,            469.06,            126.12,,,,            814.99,            449.66,            305.21,            245.03,            308.72,,,,,,,,,,,,
Lesotho,World,Food Products,Export,Export(US$ Mil),,              7.00,,             51.40,             68.49,             73.68,             72.89,             75.93,             64.37,             35.77,              4.03,,,,             30.78,             28.24,             16.52,             26.39,             10.73,,,,,,,,,,,,
Lesotho,World,Footwear,Export,Export(US$ Mil),,             11.72,,              9.74,              6.43,             26.55,             29.20,             37.15,             35.21,             29.83,             19.42,,,,             24.88,             16.53,             29.11,             39.19,             29.23,,,,,,,,,,,,
Lesotho,World,Fuels,Export,Export(US$ Mil),,              0.57,,              0.43,              0.39,              0.28,              0.79,              1.08,              0.36,              0.10,              0.89,,,,              0.17,              0.30,              0.01,              0.05,,,,,,,,,,,,,
Lesotho,World,Hides and Skins,Export,Export(US$ Mil),,              0.23,,              2.43,              2.94,              0.96,              0.03,              0.04,              0.06,              0.00,              0.07,,,,              0.12,              0.94,             14.52,              0.07,              0.12,,,,,,,,,,,,
Lesotho,World,Intermediate goods,Export,Export(US$ Mil),,             72.92,,             29.07,             21.00,             28.89,             40.44,             66.48,             41.94,             54.32,             41.12,,,,            141.19,             15.32,             26.08,             18.66,             11.63,,,,,,,,,,,,
Lesotho,World,Mach and Elec,Export,Export(US$ Mil),,             66.89,,             26.01,             27.21,             50.95,             77.45,             63.22,             53.88,             79.60,             97.77,,,,             32.55,             11.27,             18.12,             29.95,             26.01,,,,,,,,,,,,
Lesotho,World,Metals,Export,Export(US$ Mil),,              2.07,,              2.33,              2.08,              0.57,              0.59,              0.32,              0.16,              0.13,              1.86,,,,              0.15,              1.09,              0.16,              0.43,              0.16,,,,,,,,,,,,
Lesotho,World,Minerals,Export,Export(US$ Mil),,              2.09,,              1.71,              0.64,              1.30,              2.12,              1.46,              0.94,              0.67,              4.85,,,,              0.41,              0.18,              0.22,              0.23,              0.00,,,,,,,,,,,,
Lesotho,World,Miscellaneous,Export,Export(US$ Mil),,             21.61,,             10.92,              2.61,              0.70,              2.85,             35.25,             80.46,             24.16,              0.97,,,,              1.99,              3.52,              2.28,              0.33,              0.36,,,,,,,,,,,,
Lesotho,World,Plastic or Rubber,Export,Export(US$ Mil),,              1.29,,              0.83,              0.54,              0.48,              0.39,              0.19,              0.02,              0.15,              0.42,,,,              0.06,              0.23,              0.13,              0.28,              0.00,,,,,,,,,,,,
Lesotho,World,Raw materials,Export,Export(US$ Mil),,             37.07,,            226.39,            404.88,             30.23,             70.87,             53.44,             37.18,             36.62,             29.88,,,,             10.54,             10.42,             21.01,             14.33,              5.49,,,,,,,,,,,,
Lesotho,World,Stone and Glass,Export,Export(US$ Mil),,              0.85,,            184.06,            377.99,             16.80,             22.96,             24.53,             14.21,             14.14,              0.41,,,,            129.43,              7.41,              9.02,              1.05,              1.02,,,,,,,,,,,,
Lesotho,World,Textiles and Clothing,Export,Export(US$ Mil),,            524.83,,            295.40,            314.31,            150.06,            438.82,            491.33,            229.38,            414.82,             77.57,,,,            728.72,            393.73,            255.30,            165.07,            261.56,,,,,,,,,,,,
Lesotho,World,Transportation,Export,Export(US$ Mil),,              5.75,,              6.52,              4.21,              1.96,              0.15,              0.24,              0.02,              0.44,              2.34,,,,              0.21,              1.32,              0.14,              0.50,,,,,,,,,,,,,
Lesotho,World,Vegetable,Export,Export(US$ Mil),,             15.89,,              4.78,              5.05,             17.80,             23.22,             32.02,             18.19,             22.29,             28.68,,,,             14.45,             12.49,              8.36,             11.80,              2.52,,,,,,,,,,,,
Lesotho,World,Wood,Export,Export(US$ Mil),,              5.90,,              3.81,              3.06,              5.00,              4.66,              4.68,              4.17,              4.20,              1.04,,,,              0.31,              0.48,              1.10,              0.65,              0.10,,,,,,,,,,,,
Lesotho,World,All Products,Export,Exports (in US$ Mil),,            673.15,,            603.76,            818.12,            349.99,            678.19,            770.12,            503.30,            628.13,            244.66,,,,            968.40,            478.93,            357.95,            279.59,            336.17,,,,,,,,,,,,
Lesotho,World,Capital goods,Import,Import(US$ Mil),,            254.81,,            197.73,            237.53,            225.35,            242.63,            206.90,            224.77,            257.33,            194.77,,,,            101.45,            109.50,             73.25,             62.98,             39.92,,,,,,,,,,,,
Lesotho,World,Consumer goods,Import,Import(US$ Mil),,            991.68,,            669.73,            700.11,            997.69,            762.23,            780.91,            613.70,            641.16,            487.51,,,,            479.23,            499.29,            381.86,            272.63,            255.39,,,,,,,,,,,,
