Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
European Union,World,Food Products,Export,Export(US$ Mil),          93249.96,          87153.27,          79549.07,          77256.83,          86789.41,          84217.75,          79530.16,          75252.15,          62589.41,          54542.56,          59426.24,          54069.24,          47696.94,          41284.81,          37774.78,          34244.63,          29492.54,          26772.29,          25676.09,,,,,,,,,,,,
European Union,World,Footwear,Export,Export(US$ Mil),          13097.74,          11877.99,          10406.31,          10067.28,          11836.21,          11491.50,          10263.04,           9830.37,           7937.16,           7258.79,           9053.82,           8222.18,           7018.25,           6329.23,           6443.64,           5835.63,           5660.93,           5640.41,           5456.01,,,,,,,,,,,,
European Union,World,Fuels,Export,Export(US$ Mil),         134531.41,         111450.35,          82829.23,          94853.04,         145288.79,         162648.86,         163829.32,         141648.55,         105772.82,          77826.87,         120058.55,          88630.95,          76652.64,          58439.24,          42498.13,          31002.28,          24732.59,          23151.08,          27064.90,,,,,,,,,,,,
European Union,World,Hides and Skins,Export,Export(US$ Mil),          21075.50,          19496.25,          17327.18,          18211.59,          20407.32,          21721.59,          19626.32,          18732.88,          14596.99,          11400.24,          14105.75,          12892.92,          11950.97,          10243.34,           9751.59,           8329.45,           7327.73,           7425.30,           7052.66,,,,,,,,,,,,
European Union,World,Intermediate goods,Export,Export(US$ Mil),         481645.88,         421041.40,         381326.08,         415485.10,         463314.13,         505807.34,         438042.17,         469685.52,         375836.56,         325117.79,         394667.70,         350858.92,         301181.49,         270217.97,         234397.08,         193819.59,         165390.06,         149486.92,         148997.82,,,,,,,,,,,,
European Union,World,Mach and Elec,Export,Export(US$ Mil),         577236.40,         535932.85,         485777.01,         493158.37,         574834.57,         579419.62,         566109.05,         586084.69,         496033.83,         440346.37,         562748.74,         503138.50,         426529.63,         387998.26,         347139.96,         284554.11,         243026.87,         245117.62,         244115.47,,,,,,,,,,,,
European Union,World,Metals,Export,Export(US$ Mil),         132221.29,         120446.72,         104222.28,         113556.69,         140993.53,         142876.48,         147115.19,         152077.18,         125953.52,         104995.77,         143269.11,         125375.03,         104136.48,          86280.60,          72698.25,          54608.58,          44807.03,          42189.00,          42258.93,,,,,,,,,,,,
European Union,World,Minerals,Export,Export(US$ Mil),           9506.33,           8542.21,           6600.04,           7094.47,           8583.91,           8621.58,           8532.11,           8619.27,           6879.27,           5485.76,           6743.99,           5697.59,           4942.17,           4147.52,           3349.69,           2943.16,           2557.24,           2308.52,           2378.56,,,,,,,,,,,,
European Union,World,Miscellaneous,Export,Export(US$ Mil),         220244.72,         210365.63,         195604.22,         192236.73,         207698.43,         199440.84,         190457.06,         178987.23,         155742.94,         222691.67,         286429.22,         221274.47,         188839.39,         168731.45,         164820.24,         134620.58,         114854.88,          72700.91,          70146.04,,,,,,,,,,,,
European Union,World,Plastic or Rubber,Export,Export(US$ Mil),          87832.45,          82299.62,          74374.93,          74995.58,          87611.71,          86637.63,          83956.72,          83984.46,          72033.64,          56726.91,          66281.14,          60810.49,          51872.25,          45827.20,          40423.51,          32774.17,          26824.49,          26007.79,          26301.05,,,,,,,,,,,,
European Union,World,Raw materials,Export,Export(US$ Mil),          92925.51,          88014.43,          79501.23,          79494.01,          95025.09,         102434.58,         100523.68,         103577.38,          84165.38,          65785.06,          83546.31,          70743.60,          60061.31,          54869.20,          48899.45,          41849.99,          37309.93,          32698.19,          35927.25,,,,,,,,,,,,
European Union,World,Stone and Glass,Export,Export(US$ Mil),         105455.22,          86496.28,          83210.27,         108102.64,         119836.94,         165160.64,          97788.13,         125992.24,          80683.75,          54369.21,          82228.96,          68446.31,          58517.96,          59192.98,          48925.40,          40788.46,          39875.45,          38255.86,          39280.22,,,,,,,,,,,,
European Union,World,Textiles and Clothing,Export,Export(US$ Mil),          58980.55,          54042.68,          49462.10,          49252.71,          57129.16,          55605.56,          53112.71,          53990.12,          45271.13,          40388.78,          50809.44,          47739.65,          41806.72,          38963.62,          38403.48,          34095.24,          30088.36,          29970.78,          29212.36,,,,,,,,,,,,
European Union,World,Transportation,Export,Export(US$ Mil),         360000.34,         345725.08,         326294.48,         328356.79,         352790.77,         349994.20,         330154.88,         314702.42,         258832.15,         197016.32,         270242.11,         240828.45,         205781.59,         195080.06,         166266.49,         142971.56,         123528.67,         120706.36,         115807.99,,,,,,,,,,,,
European Union,World,Vegetable,Export,Export(US$ Mil),          35454.18,          34634.64,          34927.52,          35639.26,          39919.59,          40920.20,          35042.04,          34911.57,          28619.97,          24643.79,          30969.32,          22623.53,          18076.87,          16233.75,          15341.76,          14874.18,          12661.08,          10764.26,          11599.93,,,,,,,,,,,,
European Union,World,Wood,Export,Export(US$ Mil),          55111.97,          51668.13,          47596.65,          48065.94,          55524.07,          56569.26,          55050.68,          56499.74,          50278.46,          43644.52,          53398.57,          50011.58,          44214.76,          38714.76,          38105.15,          32004.37,          27272.07,          24875.12,          25542.83,,,,,,,,,,,,
European Union,World,All Products,Export,Exports (in US$ Mil),        2305894.21,        2120912.08,        1930664.44,        1983791.22,        2260956.35,        2311656.43,        2179089.56,        2177818.29,        1805984.62,        1600133.81,        2026062.97,        1757322.86,        1499993.29,        1345822.65,        1209679.68,        1006640.77,         861290.94,         791646.44,         781049.75,,,,,,,,,,,,
European Union,World,Capital goods,Import,Import(US$ Mil),         666095.61,         609403.36,         554768.16,         543459.66,         559264.09,         538830.41,         539840.78,         572737.27,         545687.29,         451114.77,         571491.46,         529814.89,         471647.33,         437441.09,         389620.18,         325238.59,         277722.17,         284544.79,         309915.99,,,,,,,,,,,,
European Union,World,Consumer goods,Import,Import(US$ Mil),         708275.95,         641451.03,         588040.43,         598713.18,         685422.30,         670656.57,         662143.91,         696395.44,         590856.26,         528961.90,         636056.53,         579694.18,         501848.73,         425605.93,         372249.33,         315802.45,         256354.95,         231238.01,         228116.56,,,,,,,,,,,,
European Union,World,Intermediate goods,Import,Import(US$ Mil),         439290.71,         408004.01,         397965.95,         368610.44,         401869.22,         383873.60,         423133.39,         448751.51,         365874.34,         313045.61,         422199.19,         387428.86,         311105.99,         247651.36,         225454.06,         187882.41,         159524.71,         150235.74,         150855.75,,,,,,,,,,,,
European Union,World,Raw materials,Import,Import(US$ Mil),         455844.00,         377729.94,         303826.27,         350908.67,         532991.79,         578408.56,         618488.30,         618882.98,         466602.63,         364557.97,         599986.11,         451183.96,         396902.28,         333821.51,         253945.93,         198031.10,         163809.05,         159159.27,         171737.07,,,,,,,,,,,,
European Union,World,All Products,Import,Imports (in US$ Mil),        2335303.24,        2095737.18,        1894808.83,        1918103.66,        2247834.69,        2242512.01,        2317660.24,        2413811.62,        2034310.56,        1757279.44,        2386983.87,        2020311.76,        1786694.98,        1515272.77,        1301923.94,        1082281.70,         917510.60,         876782.38,         913277.73,,,,,,,,,,,,
European Union,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,...,...,Trade Indicator,Index of export market penetration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,China,All Products,Export,Partner share(%)-Top 5 Export Partner,             10.63,             10.44,              9.66,      9.46,      9.61,      8.46,      8.47,      8.67,      8.27,      7.19,      5.70,      5.61,      5.34,      4.77,      4.97,      4.66,      3.85,      3.47,,,,,,,,,,,,,
European Union,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             19.91,             20.16,             20.42,     20.26,     17.84,     16.56,     16.18,     16.99,     18.46,     17.08,     15.38,     15.88,     13.77,     13.20,     12.34,     11.14,      9.30,      8.37,      7.52,,,,,,,,,,,,
European Union,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,      4.47,      4.61,      4.77,      5.14,      5.35,,,,,,,,,,,,
European Union,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      4.36,,,      5.38,      5.51,      6.09,      7.16,      7.59,      7.60,      8.29,      9.28,,,,,,,,,,,,
European Union,Norway,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      3.11,,,,,,,,,,,,
European Union,Norway,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      4.24,      4.47,      4.52,      4.52,,      5.47,      5.92,,      5.57,,,,,,,,,,,,,,,,,,
European Union,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,              4.33,              4.56,              4.12,      4.10,      6.02,      6.83,      7.24,      6.90,      6.28,      5.73,      7.64,      6.97,      6.07,      5.23,      4.74,      4.19,,      3.57,,,,,,,,,,,,,
European Union,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,              7.69,              7.07,              6.27,      7.05,      9.90,     11.27,     11.02,     10.70,      9.71,      9.48,     11.14,      9.97,     10.03,      9.34,      8.11,      7.45,      6.71,      6.73,      6.42,,,,,,,,,,,,
European Union,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.02,              8.03,              8.17,      8.42,      8.24,      9.70,      7.84,      9.07,      8.09,      7.84,      7.41,      7.37,      7.51,      8.05,      7.84,      8.12,      8.07,      8.74,      8.63,,,,,,,,,,,,
European Union,Switzerland,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.51,              5.99,              7.14,      5.97,      5.75,      5.63,      5.91,      5.42,      5.59,      6.50,      5.17,      5.33,,      5.55,      6.03,      6.29,      6.46,      6.60,      6.39,,,,,,,,,,,,
European Union,Turkey,All Products,Export,Partner share(%)-Top 5 Export Partner,              3.93,              4.47,              4.43,      4.38,      4.35,      4.42,      4.42,      4.65,      4.50,,,,,,,,,,      3.76,,,,,,,,,,,,
European Union,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.84,              3.74,              3.88,      3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,             20.50,             19.73,             20.70,     20.59,     18.11,     16.42,     17.10,     16.54,     17.43,     17.77,     18.04,     20.28,     22.38,     23.14,     24.23,     25.59,     27.23,     27.77,     28.04,,,,,,,,,,,,
European Union,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             13.43,             13.73,             14.47,     14.23,     12.22,     11.73,     11.53,     11.11,     11.13,     12.32,     11.30,     12.05,     12.00,     13.05,     15.25,     16.53,     18.83,     20.77,     20.79,,,,,,,,,,,,
European Union,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      5.71,      5.81,      4.89,      4.72,      4.63,,,      3.83,,,,,,,,,,,,,,
European Union,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             61.62,             62.78,             61.59,     59.21,     59.44,     69.75,     69.06,     69.33,     64.36,     69.76,     69.85,     67.62,     65.80,     66.91,     65.25,     63.61,     63.00,     41.58,     56.71,,,,,,,,,,,,
European Union,World,Animal,Export,Export Product share(%),              1.46,              1.58,              1.57,      1.43,      1.48,      1.39,      1.41,      1.41,      1.32,      1.18,      1.13,      1.06,      1.02,      1.10,      1.22,      1.23,      1.26,      1.33,      1.41,,,,,,,,,,,,
European Union,World,Capital goods,Export,Export Product share(%),             36.40,             36.77,             37.06,     36.22,     36.12,     35.50,     36.47,     36.51,     37.22,     36.57,     36.84,     37.52,     37.60,     38.64,     38.35,     37.66,     37.71,     40.29,     40.26,,,,,,,,,,,,
European Union,World,Chemicals,Export,Export Product share(%),             15.96,             15.43,             15.65,     15.36,     14.08,     13.59,     14.12,     14.05,     15.00,     14.99,     12.22,     13.03,     13.12,     12.89,     13.47,     13.97,     13.66,     13.29,     12.57,,,,,,,,,,,,
European Union,World,Consumer goods,Export,Export Product share(%),             35.32,             35.70,             35.39,     35.26,     35.51,     34.67,     35.20,     33.65,     33.44,     31.58,     31.45,     32.24,     32.51,     31.50,     31.71,     32.61,     32.49,     31.12,     30.39,,,,,,,,,,,,
European Union,World,Food Products,Export,Export Product share(%),              4.04,              4.11,              4.12,      3.89,      3.84,      3.64,      3.65,      3.46,      3.47,      3.41,      2.93,      3.08,      3.18,      3.07,      3.12,      3.40,      3.42,      3.38,      3.29,,,,,,,,,,,,
European Union,World,Footwear,Export,Export Product share(%),              0.57,              0.56,              0.54,      0.51,      0.52,      0.50,      0.47,      0.45,      0.44,      0.45,      0.45,      0.47,      0.47,      0.47,      0.53,      0.58,      0.66,      0.71,      0.70,,,,,,,,,,,,
European Union,World,Fuels,Export,Export Product share(%),              5.83,              5.25,              4.29,      4.78,      6.43,      7.04,      7.52,      6.50,      5.86,      4.86,      5.93,      5.04,      5.11,      4.34,      3.51,      3.08,      2.87,      2.92,      3.47,,,,,,,,,,,,
European Union,World,Hides and Skins,Export,Export Product share(%),              0.91,              0.92,              0.90,      0.92,      0.90,      0.94,      0.90,      0.86,      0.81,      0.71,      0.70,      0.73,      0.80,      0.76,      0.81,      0.83,      0.85,      0.94,      0.90,,,,,,,,,,,,
European Union,World,Intermediate goods,Export,Export Product share(%),             20.89,             19.85,             19.75,     20.94,     20.49,     21.88,     20.10,     21.57,     20.81,     20.32,     19.48,     19.97,     20.08,     20.08,     19.38,     19.25,     19.20,     18.88,     19.08,,,,,,,,,,,,
European Union,World,Mach and Elec,Export,Export Product share(%),             25.03,             25.27,             25.16,     24.86,     25.42,     25.07,     25.98,     26.91,     27.47,     27.52,     27.78,     28.63,     28.44,     28.83,     28.70,     28.27,     28.22,     30.96,     31.25,,,,,,,,,,,,
European Union,World,Metals,Export,Export Product share(%),              5.73,              5.68,              5.40,      5.72,      6.24,      6.18,      6.75,      6.98,      6.97,      6.56,      7.07,      7.13,      6.94,      6.41,      6.01,      5.42,      5.20,      5.33,      5.41,,,,,,,,,,,,
European Union,World,Minerals,Export,Export Product share(%),              0.41,              0.40,              0.34,      0.36,      0.38,      0.37,      0.39,      0.40,      0.38,      0.34,      0.33,      0.32,      0.33,      0.31,      0.28,      0.29,      0.30,      0.29,      0.30,,,,,,,,,,,,
European Union,World,Miscellaneous,Export,Export Product share(%),              9.55,              9.92,             10.13,      9.69,      9.19,      8.63,      8.74,      8.22,      8.62,     13.92,     14.14,     12.59,     12.59,     12.54,     13.63,     13.37,     13.34,      9.18,      8.98,,,,,,,,,,,,
European Union,World,Plastic or Rubber,Export,Export Product share(%),              3.81,              3.88,              3.85,      3.78,      3.88,      3.75,      3.85,      3.86,      3.99,      3.55,      3.27,      3.46,      3.46,      3.41,      3.34,      3.26,      3.11,      3.29,      3.37,,,,,,,,,,,,
European Union,World,Raw materials,Export,Export Product share(%),              4.03,              4.15,              4.12,      4.01,      4.20,      4.43,      4.61,      4.76,      4.66,      4.11,      4.12,      4.03,      4.00,      4.08,      4.04,      4.16,      4.33,      4.13,      4.60,,,,,,,,,,,,
European Union,World,Stone and Glass,Export,Export Product share(%),              4.57,              4.08,              4.31,      5.45,      5.30,      7.14,      4.49,      5.79,      4.47,      3.40,      4.06,      3.89,      3.90,      4.40,      4.04,      4.05,      4.63,      4.83,      5.03,,,,,,,,,,,,
European Union,World,Textiles and Clothing,Export,Export Product share(%),              2.56,              2.55,              2.56,      2.48,      2.53,      2.41,      2.44,      2.48,      2.51,      2.52,      2.51,      2.72,      2.79,      2.90,      3.17,      3.39,      3.49,      3.79,      3.74,,,,,,,,,,,,
European Union,World,Transportation,Export,Export Product share(%),             15.61,             16.30,             16.90,     16.55,     15.60,     15.14,     15.15,     14.45,     14.33,     12.31,     13.34,     13.70,     13.72,     14.50,     13.74,     14.20,     14.34,     15.25,     14.83,,,,,,,,,,,,
European Union,World,Vegetable,Export,Export Product share(%),              1.54,              1.63,              1.81,      1.80,      1.77,      1.77,      1.61,      1.60,      1.58,      1.54,      1.53,      1.29,      1.21,      1.21,      1.27,      1.48,      1.47,      1.36,      1.49,,,,,,,,,,,,
European Union,World,Wood,Export,Export Product share(%),              2.39,              2.44,              2.47,      2.42,      2.46,      2.45,      2.53,      2.59,      2.78,      2.73,      2.64,      2.85,      2.95,      2.88,      3.15,      3.18,      3.17,      3.14,      3.27,,,,,,,,,,,,
European Union,World,Capital goods,Import,Import Product share(%),             28.52,             29.08,             29.28,     28.33,     24.88,     24.03,     23.29,     23.73,     26.82,     25.67,     23.94,     26.22,     26.40,     28.87,     29.93,     30.05,     30.27,     32.45,     33.93,,,,,,,,,,,,
European Union,World,Consumer goods,Import,Import Product share(%),             30.33,             30.61,             31.03,     31.21,     30.49,     29.91,     28.57,     28.85,     29.04,     30.10,     26.65,     28.69,     28.09,     28.09,     28.59,     29.18,     27.94,     26.37,     24.98,,,,,,,,,,,,
European Union,World,Intermediate goods,Import,Import Product share(%),             18.81,             19.47,             21.00,     19.22,     17.88,     17.12,     18.26,     18.59,     17.99,     17.81,     17.69,     19.18,     17.41,     16.34,     17.32,     17.36,     17.39,     17.13,     16.52,,,,,,,,,,,,
European Union,World,Raw materials,Import,Import Product share(%),             19.52,             18.02,             16.03,     18.29,     23.71,     25.79,     26.69,     25.64,     22.94,     20.75,     25.14,     22.33,     22.21,     22.03,     19.51,     18.30,     17.85,     18.15,     18.80,,,,,,,,,,,,
European Union,World,All Products,Tariff,Maximum Rate (%),            265.41,            275.99,            340.25,    375.61,    361.96,    351.33,    363.93,    386.70,    429.18,    416.75,    457.68,    440.44,   2454.20,   2516.08,    377.20,    361.45,    428.21,   1534.03,   1437.65,,,,,,,,,,,,
European Union,World,All Products,Tariff,Simple Average (%),              2.35,              2.35,              2.48,      2.61,      2.58,      2.09,      2.13,      2.12,      2.47,      2.24,      2.18,      2.36,      2.58,      2.54,      2.50,      2.43,      2.45,      4.22,      3.17,,,,,,,,,,,,
European Union,World,All Products,Tariff,Weighted Average (%),              1.69,              1.79,              1.96,      1.89,      1.84,      1.38,      1.31,      1.43,      1.89,      1.70,      1.56,      2.06,      2.15,      2.26,      2.10,      2.31,      2.22,      3.27,      2.27,,,,,,,,,,,,
European Union,World,Capital goods,Tariff,Weighted Average (%),              0.77,              0.83,              0.80,      0.95,      0.95,      0.57,      0.59,      0.61,      1.04,      0.73,      0.79,      1.08,      1.03,      0.96,      0.88,      0.87,      0.90,      1.15,      0.94,,,,,,,,,,,,
European Union,World,Consumer goods,Tariff,Weighted Average (%),              3.18,              3.33,              3.38,      3.39,      3.31,      2.49,      2.41,      2.46,      3.47,      2.75,      2.63,      3.57,      3.61,      3.85,      3.31,      3.74,      3.75,      5.07,      4.03,,,,,,,,,,,,
European Union,World,Intermediate goods,Tariff,Weighted Average (%),              1.60,              1.56,              1.70,      1.72,      1.78,      1.33,      1.20,      1.58,      1.78,      1.69,      1.64,      1.85,      2.36,      2.51,      2.38,      2.29,      1.85,      3.70,      2.18,,,,,,,,,,,,
European Union,World,Raw materials,Tariff,Weighted Average (%),              0.72,              0.83,              0.96,      0.66,      0.59,      0.58,      0.55,      0.84,      0.92,      1.24,      0.96,      1.32,      1.44,      1.76,      1.99,      2.37,      2.38,      4.07,      2.41,,,,,,,,,,,,
European Union,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
