Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Tajikistan,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,World,Animal,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.00,,,,,,,,,,,,
Tajikistan,World,Chemicals,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      1.37,,,,,,,,,,,,
Tajikistan,World,Food Products,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      1.67,,,,,,,,,,,,
Tajikistan,World,Footwear,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.01,,,,,,,,,,,,
Tajikistan,World,Fuels,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,     13.31,,,,,,,,,,,,
Tajikistan,World,Hides and Skins,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.01,,,,,,,,,,,,
Tajikistan,World,Mach and Elec,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      1.89,,,,,,,,,,,,
Tajikistan,World,Metals,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,     53.86,,,,,,,,,,,,
Tajikistan,World,Minerals,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.17,,,,,,,,,,,,
Tajikistan,World,Miscellaneous,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.11,,,,,,,,,,,,
Tajikistan,World,Plastic or Rubber,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.01,,,,,,,,,,,,
Tajikistan,World,Stone and Glass,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      3.53,,,,,,,,,,,,
Tajikistan,World,Textiles and Clothing,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,     15.49,,,,,,,,,,,,
Tajikistan,World,Transportation,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      5.95,,,,,,,,,,,,
Tajikistan,World,Vegetable,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      2.61,,,,,,,,,,,,
Tajikistan,World,Wood,Export,Export Product share(%),,,,,,,,,,,,,,,,,,,      0.01,,,,,,,,,,,,
Tajikistan,World,All Products,Tariff,Maximum Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,World,All Products,Tariff,Simple Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,World,All Products,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,      7.07,,,,,,,,,,,,
