Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Myanmar,World,Consumer goods,Export,Export(US$ Mil),           9492.17,           7710.07,           6588.40,           6320.37,           5820.04,           5160.20,           3398.49,           3847.01,           3525.84,,,,,,,,,,,,,,,,,,             80.89,,,,
Myanmar,World,Food Products,Export,Export(US$ Mil),            927.64,            918.37,           1149.03,            277.29,             31.28,             68.30,             29.11,             23.15,             18.08,,,,,,,,,,,,,,,,,,              6.08,,,,
Myanmar,World,Footwear,Export,Export(US$ Mil),            411.60,            261.47,            148.53,             81.54,             75.26,             81.95,             67.77,             56.53,             53.99,,,,,,,,,,,,,,,,,,              0.09,,,,
Myanmar,World,Fuels,Export,Export(US$ Mil),           3594.38,           3700.96,           3287.31,           4837.48,           4603.80,           3844.60,           2205.27,           2918.70,           2936.01,,,,,,,,,,,,,,,,,,              1.30,,,,
Myanmar,World,Hides and Skins,Export,Export(US$ Mil),            157.52,             95.97,             22.03,              9.59,              6.68,              8.55,              7.69,              8.12,              4.91,,,,,,,,,,,,,,,,,,              0.14,,,,
Myanmar,World,Intermediate goods,Export,Export(US$ Mil),           3483.16,           2517.71,           2535.82,           2515.37,           2480.34,           2169.48,           2158.47,           2453.80,           2729.57,,,,,,,,,,,,,,,,,,             44.59,,,,
Myanmar,World,Mach and Elec,Export,Export(US$ Mil),            301.60,            226.88,            621.77,             35.70,             27.91,             33.19,             18.63,              2.89,              1.81,,,,,,,,,,,,,,,,,,              2.85,,,,
Myanmar,World,Metals,Export,Export(US$ Mil),           1188.96,            944.55,            428.93,            407.06,            322.76,            107.78,             94.80,             48.26,             53.15,,,,,,,,,,,,,,,,,,              8.87,,,,
Myanmar,World,Minerals,Export,Export(US$ Mil),             30.18,             28.08,             26.23,             23.59,             54.62,             45.19,             29.86,             16.46,              7.00,,,,,,,,,,,,,,,,,,              3.21,,,,
Myanmar,World,Miscellaneous,Export,Export(US$ Mil),            198.49,            234.55,            213.60,            630.03,            729.96,            912.97,             53.83,             44.93,           1542.76,,,,,,,,,,,,,,,,,,              2.27,,,,
Myanmar,World,Plastic or Rubber,Export,Export(US$ Mil),            289.48,            280.80,            179.07,            136.02,            137.79,            268.12,            192.55,            320.07,            134.51,,,,,,,,,,,,,,,,,,             11.50,,,,
Myanmar,World,Raw materials,Export,Export(US$ Mil),           2979.69,           2714.01,           1917.37,           1966.89,           2414.28,           3185.87,           3456.90,           1799.70,           1061.97,,,,,,,,,,,,,,,,,,            319.68,,,,
Myanmar,World,Stone and Glass,Export,Export(US$ Mil),            946.58,            394.28,            428.47,            630.00,           1093.44,            826.90,            395.51,           1216.98,           1728.80,,,,,,,,,,,,,,,,,,             19.40,,,,
Myanmar,World,Textiles and Clothing,Export,Export(US$ Mil),           4234.67,           2507.16,           1649.96,            899.82,           1064.95,           1210.72,            860.46,            499.04,            349.60,,,,,,,,,,,,,,,,,,             16.27,,,,
Myanmar,World,Transportation,Export,Export(US$ Mil),            389.22,            514.87,             41.19,              2.92,              2.63,             12.05,             18.21,              4.12,              2.12,,,,,,,,,,,,,,,,,,              0.08,,,,
Myanmar,World,Vegetable,Export,Export(US$ Mil),           2663.25,           2879.77,           2681.20,           2754.40,           2450.67,           2650.50,           2316.37,           1839.41,           1113.43,,,,,,,,,,,,,,,,,,            194.69,,,,
Myanmar,World,Wood,Export,Export(US$ Mil),            267.52,            235.98,            240.41,            247.17,            415.16,            691.88,           2043.99,            606.34,            604.57,,,,,,,,,,,,,,,,,,            148.31,,,,
Myanmar,World,All Products,Export,Exports (in US$ Mil),          16671.61,          13878.76,          11672.72,          11431.79,          11451.86,          11436.33,           9053.44,           8127.87,           8873.44,,,,,,,,,,,,,,,,,,            449.38,,,,
Myanmar,World,Capital goods,Import,Import(US$ Mil),           4618.64,           5095.33,           4457.74,           6284.45,           4506.51,           3996.60,           1798.17,           2387.76,           1041.21,,,,,,,,,            835.20,,,,,,,,,            205.53,,,,
Myanmar,World,Consumer goods,Import,Import(US$ Mil),           8327.56,           8047.50,           6095.13,           5231.83,           5467.33,           3925.10,           3044.69,           3429.88,           1645.76,,,,,,,,,            804.54,,,,,,,,,            201.42,,,,
Myanmar,World,Intermediate goods,Import,Import(US$ Mil),           5816.88,           5270.82,           4763.06,           4725.72,           4587.79,           3720.63,           2535.45,           2426.24,           1252.01,,,,,,,,,            974.20,,,,,,,,,            203.39,,,,
Myanmar,World,Raw materials,Import,Import(US$ Mil),            564.64,            451.95,            317.79,            323.12,            372.39,            247.36,            428.08,            189.31,             41.77,,,,,,,,,            245.98,,,,,,,,,              7.65,,,,
Myanmar,World,All Products,Import,Imports (in US$ Mil),          19345.46,          19253.46,          15695.74,          16913.27,          16231.48,          12009.12,           7849.40,           8571.17,           4865.89,,,,,,,,,           2896.28,,,,,,,,,            618.43,,,,
Myanmar,...,...,Development,"GNI per capita, Atlas method (current US$)",           1310.00,           1200.00,           1200.00,   1200.00,   1230.00,   1220.00,   1130.00,   1010.00,    850.00,    640.00,    470.00,    350.00,    290.00,    270.00,    220.00,    180.00,    170.00,,,,,,,,,,,,,,
Myanmar,...,...,Trade Indicator,HH Market concentration index,              0.14,              0.16,              0.18,      0.24,      0.44,      0.22,      0.23,      0.21,      0.23,,,,,,,,,      0.13,,,,,,,,,      0.13,,,,
Myanmar,...,...,Trade Indicator,Index of export market penetration,              4.69,              4.50,              3.91,      3.24,      2.82,      2.57,      2.32,      2.35,      2.64,,,,,,,,,      2.75,,,,,,,,,      2.28,,,,
Myanmar,...,...,Development,Trade (% of GDP),,             47.95,             36.96,     47.36,     42.26,     38.58,     22.38,      0.20,     34.68,      0.17,      0.18,      0.22,      0.25,      0.27,      0.33,      0.37,      0.51,      0.92,      1.17,,,,,,,,,,,,
Myanmar,...,...,Development,Trade Balance (% of GDP),,             -8.02,             -6.96,     -5.76,     -2.08,      0.69,      0.61,     -0.00,      4.50,      0.04,      0.05,      0.06,      0.07,      0.08,      0.05,      0.05,      0.06,      0.02,     -0.09,,,,,,,,,,,,
Myanmar,...,...,Development,Trade in services (% of GDP),             11.44,             10.09,              9.98,     10.35,      8.14,      8.19,      4.49,      3.08,      2.34,      2.62,      3.06,      4.90,      6.00,      6.49,      6.68,      6.65,     10.96,     12.22,     13.91,,,,,,,,,,,,
Myanmar,China,All Products,Export,Partner share(%)-Top 5 Export Partner,             33.35,             38.89,             40.84,     39.47,     35.07,     26.70,     15.27,     18.64,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             32.17,             31.76,             34.42,     38.05,     30.96,     30.50,     31.81,     26.88,     19.81,,,,,,,,,     10.74,,,,,,,,,,,,,
Myanmar,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,              3.40,,,,,,,      6.80,     17.94,,,,,,,,,,,,,,,,,,     12.48,,,,
Myanmar,India,All Products,Export,Partner share(%)-Top 5 Export Partner,              3.44,              5.10,              8.89,      8.38,      7.30,      7.10,     30.52,     11.43,     10.80,,,,,,,,,,,,,,,,,,     22.39,,,,
Myanmar,India,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.12,,              6.97,,,,      3.57,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Indonesia,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.84,,,      3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.32,              6.51,              5.68,      3.76,      4.65,      6.82,      4.13,,,,,,,,,,,,,,,,,,,,      7.38,,,,
Myanmar,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.48,              7.99,      9.07,     10.15,     13.23,     11.28,      4.67,,,,,,,,,,     13.46,,,,,,,,,     39.93,,,,
Myanmar,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,     11.70,,      6.31,      5.19,,,,,,,,,     12.47,,,,,,,,,      4.56,,,,
Myanmar,Malaysia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      4.72,,,,,,,,,,,,,,,,,,,,,,,,
