Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Netherlands,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          44884.54,          44299.53,          42894.98,          38784.79,          48588.05,          48341.71,          44544.90,          41892.83,          39323.54,          36107.42,          49490.83,          43508.16,          35714.63,          32219.56,          32052.95,          27099.92,          24116.27,          24080.59,          23074.34,          16896.27,          15035.30,          17810.64,          14846.77,          15182.98,          12533.84,          10918.54,          11921.20,,,,
Netherlands,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          28785.20,          26292.39,          23332.39,          20604.58,          33764.99,          36345.85,          35204.13,          32335.91,          29336.73,          24616.21,          31272.70,          26854.41,          22783.61,          19357.50,          18248.00,          16999.88,          15558.47,          17429.01,          19015.85,          15515.74,          14407.49,          16240.41,          14364.96,          14614.26,          11379.50,          10056.68,          11394.99,,,,
Netherlands,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          26777.34,          22344.45,          19527.94,          19532.66,,,          26085.39,          23310.15,,,,          23904.59,          20289.21,,,,,,,,,,,,,,,,,,
Netherlands,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          39524.33,          34909.20,          33470.10,          31798.69,          36214.01,          34592.46,          33945.10,          32157.00,          33216.01,          32081.66,          39955.90,          33091.65,          29846.02,          24457.60,          22684.25,          18374.24,          17232.74,          19280.36,          20319.08,          16649.96,          14693.83,          16121.43,          13497.39,          13291.96,          10267.98,           9833.40,          10225.54,,,,
Netherlands,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,World,Animal,Export,Export(US$ Mil),          25855.62,          25222.03,          22340.32,          21634.04,          27120.15,          26679.03,          24390.90,          25265.17,          19765.94,          18617.20,          21159.73,          18261.08,          15004.12,          13892.33,          13349.11,          11547.92,           9334.02,           9111.24,           9202.03,           9702.52,           9505.31,           9721.63,          12067.37,          12338.27,          10993.48,          10985.86,          12333.90,,,,
Netherlands,World,Capital goods,Export,Export(US$ Mil),         172805.21,         152129.53,         135158.04,         131254.61,         154741.49,         147799.64,         142757.51,         155234.60,         131645.20,         113366.61,         144080.17,         141916.13,         117479.71,         106434.55,          96986.25,          78136.73,          57546.16,          57999.80,          64588.18,          59140.71,          53941.46,          55550.63,          47454.55,          44070.10,          34446.89,          30627.86,          31342.19,,,,
Netherlands,World,Chemicals,Export,Export(US$ Mil),          72375.60,          68670.09,          55854.75,          56172.79,          78951.87,          77703.62,          70264.79,          68735.63,          56247.01,          47745.28,          55138.03,          55627.75,          45587.01,          39535.26,          35677.56,          29798.23,          23856.90,          20845.19,          19077.56,          17742.47,          20038.84,          21947.00,          19780.50,          20734.19,          16118.22,          13258.38,          13894.53,,,,
Netherlands,World,Consumer goods,Export,Export(US$ Mil),         210476.21,         186073.89,         167158.38,         165246.89,         229063.82,         236307.01,         198636.67,         199697.93,         152615.53,         132738.09,         165118.33,         138289.64,         115857.77,          99047.00,          88868.62,          74956.51,          60589.09,          58219.19,          63908.60,          52659.85,          50881.61,          61107.88,          54753.93,          54990.26,          46114.67,          42441.69,          45811.77,,,,
Netherlands,World,Food Products,Export,Export(US$ Mil),          38889.74,          37024.00,          35157.65,          33861.24,          40615.82,          39461.60,          35631.10,          37415.35,          30187.88,          28889.41,          30352.89,          26428.73,          21931.90,          20232.36,          19563.22,          17490.14,          14833.13,          12615.15,          12131.33,          12936.59,          12225.08,          13283.04,          14511.45,          15167.16,          12753.37,          11465.62,          11651.35,,,,
Netherlands,World,Footwear,Export,Export(US$ Mil),           4436.34,           3982.36,           3683.04,           3373.19,           3996.42,           3738.02,           3332.86,           3569.10,           2627.94,           2433.41,           2426.11,           1988.60,           1741.48,           1659.17,           1487.87,           1236.65,            838.80,            970.82,            842.11,            764.27,            707.83,            651.82,            682.79,            686.69,            584.67,            584.42,            532.81,,,,
Netherlands,World,Fuels,Export,Export(US$ Mil),          63152.78,          69188.47,          56384.82,          47636.17,          96406.42,         113243.70,          79895.35,          72824.99,          50072.16,          35570.51,          58443.16,          42368.20,          34568.54,          26267.10,          18666.14,          14974.65,          12288.66,          13384.15,          17840.14,          11384.97,          10735.54,          13321.62,          14541.99,          12599.74,          11033.23,          11722.41,          12005.83,,,,
Netherlands,World,Hides and Skins,Export,Export(US$ Mil),           2784.72,           2453.38,           2207.59,           2093.57,           2306.11,           2199.49,           1959.10,           2016.72,           1300.39,           1133.25,           1247.79,           1223.34,           1037.71,            924.28,            845.57,            752.56,            643.77,            627.15,            648.75,            643.65,            621.47,            739.54,            766.65,            806.47,            783.77,            723.70,            858.29,,,,
Netherlands,World,Intermediate goods,Export,Export(US$ Mil),         118020.80,         115505.00,          94277.44,          95870.82,         127651.56,         127256.53,         119231.59,         121951.90,          96075.76,          79822.81,         106549.23,          99234.75,          80662.23,          68896.18,          64112.43,          53183.77,          40920.32,          38024.92,          36321.91,          35456.96,          41133.62,          43959.53,          41737.21,          45260.77,          34809.44,          30099.52,          33261.06,,,,
Netherlands,World,Mach and Elec,Export,Export(US$ Mil),         126912.61,         114704.83,         101783.83,         100091.54,         121367.20,         116060.24,         112936.27,         129309.10,         114591.65,          99530.72,         124648.67,         125172.69,          95826.95,          87956.33,          80435.89,          63710.60,          44607.12,          47658.47,          54717.84,          49781.44,          45586.69,          48047.72,          39723.84,          35499.01,          27944.53,          24729.04,          24178.55,,,,
Netherlands,World,Metals,Export,Export(US$ Mil),          34437.53,          32250.60,          27947.42,          27616.39,          35025.58,          32531.24,          33274.75,          37857.93,          28773.87,          21824.40,          33257.77,          31063.74,          25013.84,          18406.45,          16600.13,          12529.33,           9387.17,           9022.15,           9739.15,           9442.29,           9988.93,          10708.37,          10736.94,          12368.66,           9581.54,           8477.99,           9448.69,,,,
Netherlands,World,Minerals,Export,Export(US$ Mil),           2516.93,           2127.21,           1741.55,           2024.78,           2526.92,           2426.59,           2182.01,           2414.17,           1511.12,           1217.57,           2102.53,           2125.08,           1828.54,           1716.43,           1430.06,            833.96,            671.09,            586.85,            546.23,            609.51,            615.38,            646.39,            687.36,            638.44,            558.73,            595.08,            603.24,,,,
Netherlands,World,Miscellaneous,Export,Export(US$ Mil),          54148.13,          49231.64,          47625.74,          37239.47,          40793.76,          38250.06,          75491.96,          31424.54,          96258.03,          91451.21,         113069.32,          80509.35,          81550.49,          70881.34,          63677.83,          54809.68,          57506.32,          59299.09,          46537.09,          12245.41,          10664.17,          12093.19,          16554.18,          16564.93,          14687.58,          12366.45,          13270.27,,,,
Netherlands,World,Plastic or Rubber,Export,Export(US$ Mil),          30049.25,          28552.02,          25988.74,          25570.54,          30784.50,          29876.06,          28001.66,          29768.25,          23148.84,          19802.94,          25194.47,          23825.49,          20369.11,          17963.72,          16888.64,          13520.76,          10820.50,           9982.65,           9236.49,           9487.15,          10771.26,          11653.05,          11511.10,          12240.37,           9584.61,           8392.76,           9413.41,,,,
Netherlands,World,Raw materials,Export,Export(US$ Mil),          51682.57,          48212.30,          43977.65,          43259.74,          58070.31,          58241.21,          50556.71,          51989.26,          40831.11,          36180.08,          41938.17,          38258.72,          30893.28,          26524.37,          24786.97,          20323.89,          15820.75,          14854.40,          14876.59,          15281.07,          14560.95,          15075.20,          17681.67,          18844.69,          17273.67,          15536.79,          17007.20,,,,
Netherlands,World,Stone and Glass,Export,Export(US$ Mil),           3979.32,           4727.15,           4608.24,           3996.44,           4166.10,           5036.38,           5827.17,           5912.18,           4098.17,           2860.42,           4060.35,           2875.58,           2450.27,           2047.52,           1914.75,           1764.36,           1377.50,           1427.56,           1455.69,           1653.78,           1691.05,           1762.34,           1718.63,           1900.63,           1752.98,           1545.00,           1785.43,,,,
Netherlands,World,Textiles and Clothing,Export,Export(US$ Mil),          15428.34,          14510.71,          13121.26,          11914.40,          15209.37,          13887.49,          12405.77,          13743.04,          10264.45,           9753.62,          10799.79,          10009.34,           8474.79,           7623.14,           7983.35,           6831.34,           5264.15,           4786.83,           4889.23,           5748.82,           6816.69,          13617.41,           6122.69,           6199.11,           5268.21,           4811.90,           5609.10,,,,
Netherlands,World,Transportation,Export,Export(US$ Mil),          32015.64,          28665.61,          27045.77,          24271.54,          25117.98,          22861.75,          22278.68,          23839.60,          17234.31,          15603.51,          22861.68,          21308.35,          16634.18,          15262.09,          14651.39,          12393.73,          11121.35,          10378.78,          10712.30,          11181.95,          10870.07,           9830.55,           9588.39,          10125.08,           6943.91,           7241.59,           8172.49,,,,
Netherlands,World,Vegetable,Export,Export(US$ Mil),          37749.09,          36410.70,          33498.18,          30783.54,          36441.75,          37202.60,          34873.92,          35737.70,          27743.04,          26960.49,          31387.52,          25605.56,          20557.19,          18218.82,          17747.93,          16072.64,          12180.21,          10705.37,          10729.94,          11888.88,          11707.09,          11306.45,          12780.24,          13413.44,          12194.00,          10158.92,          10989.82,,,,
Netherlands,World,Wood,Export,Export(US$ Mil),          11189.76,          10216.23,           9182.08,           9049.48,          10517.62,          10088.99,           9715.50,          10742.28,           8821.07,           8108.51,           9703.60,           9247.67,           8109.77,           7226.67,           7120.85,           6529.94,           5089.83,           4756.42,           5118.53,           5324.56,           5050.10,           5103.08,           5594.39,           6344.05,           5042.40,           4084.13,           5186.55,,,,
Netherlands,World,All Products,Export,Exports (in US$ Mil),         555921.41,         527937.03,         468170.97,         437329.14,         571347.54,         571246.85,         552461.79,         530575.76,         492645.87,         431502.45,         545853.41,         477640.55,         400685.88,         349813.02,         318040.30,         264796.48,         219820.52,         216157.87,         213424.40,         170538.25,         167595.52,         184433.20,         177368.50,         177626.23,         145825.20,         131143.25,         139934.27,,,,
Netherlands,World,Capital goods,Import,Import(US$ Mil),         158329.84,         140133.87,         123933.31,         118469.75,         135829.22,         129892.59,         125842.60,         130756.46,         114081.26,          97360.64,         126175.67,         117766.65,         104383.44,          93639.46,          90064.27,          72104.70,          51461.33,          56952.77,          64067.73,          61451.37,          55347.48,          52290.48,          47028.19,          43604.17,          34069.20,          29366.91,          35974.87,,,,
Netherlands,World,Consumer goods,Import,Import(US$ Mil),         169981.13,         150707.26,         136498.86,         136679.37,         174430.10,         180210.44,         163130.77,         169814.31,         126392.46,         111904.19,         134879.15,         114204.45,         101807.75,          86183.04,          78029.46,          66802.29,          56036.07,          53001.92,          52592.87,          50939.34,          46859.46,          50782.99,          48643.48,          47674.45,          41436.13,          38091.69,          44023.50,,,,
Netherlands,World,Intermediate goods,Import,Import(US$ Mil),          94857.16,          87979.92,          76886.17,          78350.85,         101183.54,         103998.36,          98694.71,         102789.67,          75561.09,          63865.06,          91029.99,          84076.55,          68267.75,          55122.09,          49688.61,          42024.72,          33484.34,          31314.40,          33909.59,          32986.38,          34404.89,          35115.77,          37298.26,          41088.66,          32280.24,          27205.05,          31902.87,,,,
Netherlands,World,Raw materials,Import,Import(US$ Mil),          76886.29,          66671.94,          55890.98,          60104.20,          85708.85,          91797.72,          93093.46,          88723.59,          68386.29,          54353.85,          78459.55,          59646.87,          52422.90,          44244.06,          35236.81,          27952.41,          22244.00,          22740.08,          23951.14,          19862.85,          17899.18,          21273.13,          24361.05,          22784.05,          20000.91,          18037.33,          20451.70,,,,
Netherlands,World,All Products,Import,Imports (in US$ Mil),         500630.53,         461870.26,         408064.99,         393728.34,         508032.88,         506162.31,         500605.32,         492837.63,         439986.63,         382190.42,         494936.57,         421367.72,         358509.53,         310591.34,         284014.02,         233996.69,         194114.79,         195562.21,         198926.89,         167875.45,         156727.89,         162359.66,         160895.81,         157929.37,         130511.69,         115667.62,         134469.94,,,,
Netherlands,...,...,Development,"GNI per capita, Atlas method (current US$)",          51260.00,          47110.00,          46900.00,  49810.00,  51980.00,  52950.00,  52930.00,  54480.00,  53900.00,  53670.00,  52670.00,  49110.00,  45910.00,  42050.00,  37280.00,  30950.00,  27020.00,  27390.00,  28810.00,  28670.00,  28260.00,  29800.00,  29750.00,  27690.00,  25370.00,  24040.00,  23520.00,  21280.00,  20320.00,  19540.00,  18570.00
Netherlands,...,...,Trade Indicator,HH Market concentration index,              0.09,              0.08,              0.09,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.09,      0.09,      0.10,      0.10,      0.10,      0.10,      0.10,      0.09,      0.09,      0.10,      0.09,      0.09,      0.09,      0.11,      0.11,      0.12,      0.19,      0.31,,,,
Netherlands,...,...,Trade Indicator,Index of export market penetration,             27.07,             28.63,             28.18,     27.44,     28.03,     28.39,     27.74,     27.81,     28.03,     27.69,     28.70,     28.84,     28.36,     28.08,     26.77,     26.38,     26.73,     26.93,     26.79,     24.61,     24.16,     23.55,     22.58,     21.04,     19.34,     16.26,     15.14,,,,
Netherlands,...,...,Development,Trade (% of GDP),            157.65,            156.03,            148.86,    157.82,    150.05,    149.55,    149.27,    142.47,    131.52,    116.89,    131.06,    130.46,    127.77,    122.81,    117.61,    111.92,    113.46,    120.04,    125.52,    114.40,    112.55,    114.34,    108.73,    107.82,    102.95,     98.94,    102.00,    105.11,    104.03,    106.04,     99.99
