Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Swaziland,World,Mach and Elec,Export,Export(US$ Mil),,             22.52,             16.25,             21.88,             22.92,             19.09,,,,,,             37.13,             40.39,             43.62,             47.87,             38.58,             26.74,             20.75,             73.70,,,,,,,,,,,,
Swaziland,World,Metals,Export,Export(US$ Mil),,              6.48,              3.58,              4.80,              7.93,              8.02,,,,,,              8.45,              9.17,             11.55,             13.50,             10.06,              7.34,              4.33,              6.15,,,,,,,,,,,,
Swaziland,World,Minerals,Export,Export(US$ Mil),,              0.01,              0.01,              0.02,             36.23,             73.43,,,,,,              0.06,              0.65,              0.58,              0.74,              0.07,              0.43,              1.99,              3.01,,,,,,,,,,,,
Swaziland,World,Miscellaneous,Export,Export(US$ Mil),,             12.25,              9.96,              9.85,             11.83,             13.15,,,,,,             12.87,             22.11,             23.07,            611.05,             37.12,             28.24,             26.32,             34.75,,,,,,,,,,,,
Swaziland,World,Plastic or Rubber,Export,Export(US$ Mil),,              7.27,              6.90,              7.38,              8.44,              8.36,,,,,,             17.34,             11.74,              6.28,              5.35,              4.47,              2.84,              2.80,              3.62,,,,,,,,,,,,
Swaziland,World,Raw materials,Export,Export(US$ Mil),,             72.53,             66.95,             59.52,            114.57,            157.87,,,,,,             62.66,             57.89,             61.56,             62.67,             55.95,             39.38,             31.36,             63.54,,,,,,,,,,,,
Swaziland,World,Stone and Glass,Export,Export(US$ Mil),,              2.93,              2.61,              5.11,              6.75,             10.30,,,,,,              3.85,              3.35,              3.79,              3.18,              3.48,              1.64,              1.71,              1.97,,,,,,,,,,,,
Swaziland,World,Textiles and Clothing,Export,Export(US$ Mil),,            225.57,            179.70,            180.30,            185.84,            150.97,,,,,,             53.45,            157.61,            185.55,            383.74,            523.43,            214.36,            112.93,            159.79,,,,,,,,,,,,
Swaziland,World,Transportation,Export,Export(US$ Mil),,              5.77,              3.49,              6.76,              4.09,              3.66,,,,,,              7.76,             12.43,             14.08,             21.32,             19.99,             11.87,             11.12,             12.59,,,,,,,,,,,,
Swaziland,World,Vegetable,Export,Export(US$ Mil),,             14.40,             12.26,             13.03,             16.48,             22.75,,,,,,             19.67,             22.89,             29.91,             22.35,             20.84,             20.07,             18.91,             23.89,,,,,,,,,,,,
Swaziland,World,Wood,Export,Export(US$ Mil),,            114.62,            103.47,            149.77,            115.33,            115.88,,,,,,            117.75,            162.39,            127.00,            175.86,            167.65,            107.68,            118.64,            104.07,,,,,,,,,,,,
Swaziland,World,All Products,Export,Exports (in US$ Mil),,           1801.62,           1571.94,           1746.52,           1883.60,           1861.78,,,,,,           1113.28,           1462.82,           1277.78,           2138.81,           1654.60,           1086.82,            781.59,            889.31,,,,,,,,,,,,
Swaziland,World,Capital goods,Import,Import(US$ Mil),,            258.71,            214.80,            251.36,            273.95,            264.42,,,,,,            192.42,            234.04,            259.63,            274.99,            335.14,            194.09,            189.33,            266.40,,,,,,,,,,,,
Swaziland,World,Consumer goods,Import,Import(US$ Mil),,            778.11,            624.57,            689.71,            829.73,            865.65,,,,,,            605.01,            564.08,            732.33,            683.66,            553.82,            420.58,            388.03,            482.25,,,,,,,,,,,,
Swaziland,World,Intermediate goods,Import,Import(US$ Mil),,            411.98,            314.87,            369.54,            407.79,            394.00,,,,,,            319.28,            329.64,            522.76,            659.44,            430.44,            323.49,            264.08,            238.40,,,,,,,,,,,,
Swaziland,World,Raw materials,Import,Import(US$ Mil),,            126.42,            121.43,            125.50,            146.06,            127.31,,,,,,            141.45,             86.29,            115.87,            127.90,            111.60,             96.87,             88.99,             94.57,,,,,,,,,,,,
Swaziland,World,All Products,Import,Imports (in US$ Mil),,           1608.22,           1299.12,           1464.30,           1679.13,           1752.42,,,,,,           1270.08,           1242.44,           1656.12,           1770.28,           1457.47,           1063.66,            948.82,           1097.23,,,,,,,,,,,,
Swaziland,Zimbabwe,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,             39.74,,,,,,,,,,            369.02,,,            117.87,,,             33.34,,,,,,,,,,,,
Swaziland,...,...,Development,"GNI per capita, Atlas method (current US$)",           3930.00,           3590.00,           3660.00,   4000.00,   4320.00,   4660.00,   4590.00,   4080.00,   3460.00,   3320.00,   3360.00,   3480.00,   3300.00,   3080.00,   2160.00,   1700.00,   1570.00,   1700.00,   1670.00,   1730.00,   1740.00,   1960.00,   1930.00,   1820.00,   1570.00,   1580.00,   1570.00,   1350.00,   1290.00,,
Swaziland,...,...,Trade Indicator,HH Market concentration index,,              0.39,              0.40,      0.41,      0.26,      0.25,,,,,,      0.05,      0.07,      0.09,      0.10,      0.11,      0.09,      0.06,      0.08,,,,,,,,,,,,
Swaziland,...,...,Trade Indicator,Index of export market penetration,,              2.27,              2.16,      2.16,      2.27,      2.22,,,,,,      2.05,      1.98,      1.86,      1.73,      1.73,      1.66,      1.70,      1.63,,,,,,,,,,,,
Swaziland,...,...,Development,Trade (% of GDP),             84.41,             86.92,             86.09,     83.80,     88.35,     86.80,     79.66,     80.76,    106.67,    107.35,    112.99,    114.85,    106.92,    124.54,    150.17,    172.09,    175.80,    155.97,    156.40,    146.27,    151.95,    137.50,    139.99,    133.76,    136.54,    133.66,    133.44,    129.90,    127.90,    171.00,    157.14
Swaziland,...,...,Development,Trade Balance (% of GDP),             -3.41,             -0.76,              1.46,      2.12,     -0.63,     -5.73,     -6.28,    -11.11,    -13.72,     -8.18,     -7.09,      7.30,      4.75,    -10.97,     -7.09,     -4.55,    -13.72,     -8.03,    -13.86,    -16.27,    -17.60,    -14.80,    -21.28,    -13.73,     -9.19,    -19.09,    -18.74,    -11.38,     -9.86,     -2.78,     -3.40
Swaziland,...,...,Development,Trade in services (% of GDP),              7.01,             10.39,              6.78,      6.71,      8.70,      5.63,      6.57,      6.19,     20.92,     21.60,     27.50,     28.84,     19.78,     19.08,     20.50,     28.54,     24.69,     24.61,     37.58,     18.23,     26.39,     21.62,     23.71,     22.78,     22.65,     26.85,     24.91,     23.67,     25.97,     26.11,     24.83
Swaziland,Angola,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      2.13,      2.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Australia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,     34.56,,,,,,,,,,,,,,,,,
Swaziland,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,      0.98,,,,,,,,,,,,,,,
Swaziland,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      3.13,,,,,,,,,,,      6.23,     10.03,,,,,,,,,,,,,
Swaziland,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,              6.58,              3.78,      4.26,      4.16,      3.89,,,,,,      4.00,      1.98,      3.98,      1.01,      1.50,,,,,,,,,,,,,,,
Swaziland,"Congo, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,     20.67,,,,,,,,,,,,,
Swaziland,Cote d'Ivoire,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,     46.08,,,,,,,,,,,,,,
Swaziland,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      2.04,,,,,,,,,,,,,,,,,,
Swaziland,"Hong Kong, China",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      1.07,,,      3.81,      1.09,,,,,,,,,,,,
Swaziland,India,All Products,Import,Partner share(%)-Top 5 Import Partner,,              2.24,              2.47,      4.14,      1.45,      1.01,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Ireland,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              1.27,      1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      3.51,,,,,,     13.79,,,,,,,,,,,,,,,,,,,
Swaziland,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,      2.93,,,,,,,,,,,,,
Swaziland,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      2.37,      2.10,,,,      1.96,      2.36,      0.74,,,,,,,,,,,,
Swaziland,Kenya,All Products,Export,Partner share(%)-Top 5 Export Partner,,              5.91,              3.95,      4.10,      3.48,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Lesotho,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      0.56,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Madagascar,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,      6.28,,,,,,,,,,,,,,,,
Swaziland,Mozambique,All Products,Export,Partner share(%)-Top 5 Export Partner,,              3.30,              3.25,      4.21,      4.03,      4.27,,,,,,      1.82,     16.92,      7.56,      7.48,      7.30,     10.37,      5.33,      6.22,,,,,,,,,,,,
