Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,         667615.56,,,,,,,,,,         287685.93,         289292.94,         303793.09,         256156.54,         224903.39,         267844.50,         268342.18,         252487.19,         204974.13,         163641.53,         145565.90,         129176.82,          78894.16,          70807.56,
 World,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         807964.97,         784327.62,         726310.11,         713258.86,         782779.23,         807844.88,         884504.52,         898640.50,         830149.71,         642982.86,         855441.55,         784729.76,         716157.07,         664206.85,         626220.07,         522811.12,         461680.91,         446644.27,         513523.64,         441234.59,         409281.33,         440917.75,         406740.68,         424117.07,         375225.19,         321435.00,         260250.70,         223807.53,         110588.18,          95278.99,          52129.43
 World,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         601731.95,         612043.08,         526561.02,         545881.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          37606.83
 World,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         650900.93,         632265.10,         629139.89,         609798.00,         667563.76,,         669523.67,,         565726.23,         507525.90,         659140.53,         613370.76,         534867.94,         477528.74,         454822.72,         387903.44,         340168.27,         331128.10,         333378.30,         307682.05,         298157.47,         287212.09,         269157.31,         250610.79,         199368.56,         145866.11,         134329.66,,          79052.88,          72702.58,          53699.44
 World,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,         220893.50,,,         124421.92,,,,
 World,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,        2314963.13,        2192991.89,        2038242.11,        2092576.54,        2169740.30,        2072862.63,        2059641.27,        1995197.59,        1750581.85,        1422122.99,        1898659.51,        1787466.52,        1724883.78,        1521976.51,        1364857.44,        1177412.10,        1091240.88,        1056147.62,        1139684.67,         975855.30,         874753.84,         833725.02,         745944.09,         689977.55,         609156.34,         489304.80,         390763.76,         322642.13,         309611.32,         276186.36,         149911.40
 World,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,        1573643.41,        1480308.45,        1369205.85,        1427803.05,        1547396.36,        1515046.34,        1505950.56,        1446452.52,        1243227.69,        1041416.94,        1307565.84,        1162524.24,        1038395.95,         920814.72,         851382.02,         757545.01,         725758.19,         755887.93,         812517.92,         725963.06,         713863.33,         718106.06,         637439.44,         583882.81,         487901.06,         392262.13,         337503.81,         271417.42,         248930.77,         211778.24,          89424.67
 World,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,         855032.81,,         662123.47,,,,,,,,,,,,,,,,,,,,,,,
 World,World,All Products,Tariff,Duty Free Imports (US$ Thousand),          45712.86,      307896842.15,          12052.17,           4805.15,          13112.86,          93210.58,           3883.74,         262357.06,         105152.85,           6079.76,         202297.33,          26603.83,           7690.40,           1157.03,            147.45,           3885.70,           2416.68,         165122.48,         165806.46,            811.53,            107.42,            502.51,           8637.90,         199120.10,          93289.99,         152605.00,         221676.78,         316564.29,        2473468.25,         525641.11,        1485566.44
