Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Hungary,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,           4928.44,,,,,,,           4497.36,,           4485.68,           3463.76,           3186.56,           3090.91,           2473.36,           1945.07,           1818.80,,,,            706.10,            479.45,            513.50,,,,,,,
Hungary,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,           3672.13,           3259.32,,,,           1579.15,,           1313.59,           1229.13,            924.58,            683.48,            605.94,,            415.14,,,,,
Hungary,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          33803.39,          31009.86,          28293.70,          27340.55,          30899.99,          27888.02,          25694.40,          27550.35,          23805.45,          21101.99,          28909.33,          26824.55,          21841.72,          18731.72,          17539.82,          14595.41,          12162.08,          10858.89,          10471.26,           9599.87,           8356.77,           7033.15,           3754.59,           3633.42,           3017.45,           2292.35,           2880.84,,,,
Hungary,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          30458.35,          27675.68,          24936.49,          23774.54,          26343.46,          24748.86,          23192.91,          24178.68,          20989.92,          19198.63,          27776.61,          25396.65,          21048.97,          18206.78,          17678.36,          11682.11,           9144.48,           8392.52,           8213.04,           8188.80,           7233.59,           5694.91,           3796.62,           3602.39,           3402.87,           2674.92,           2592.30,,,,
Hungary,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           6413.21,           5790.36,,           4665.01,           5170.55,           5101.60,           4784.97,           5550.35,           5252.94,           4721.04,           5759.19,           5266.21,           4052.13,           3433.47,           3053.52,           2498.08,           1983.76,           1905.17,           1654.43,           1476.94,           1262.58,           1095.56,           1003.01,           1042.40,            906.05,            622.40,            897.59,,,,
Hungary,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,           4250.35,,,           3377.49,           3369.51,           2838.31,           2647.41,           2407.22,           2158.78,           1935.03,           1553.73,           1309.67,           1214.85,           1017.55,            748.09,            694.30,,,,
Hungary,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,           1701.10,,,,,,,,,,,,
Hungary,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,           1522.38,           1296.49,           1075.47,,,,,,,,,,
Hungary,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           6005.04,,,,,,,,,           3658.32,           4920.63,,,,           2974.45,,,,,,,,,,,,,,,,
Hungary,Poland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           6771.56,           5837.58,           5107.83,           5007.16,           5401.47,,,,           4589.55,,,,,,,,,,,,,,,,,,,,,,
