Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,India,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1139.86,            761.38,            733.50,            755.30,            890.77,            722.37,,            638.94,            413.60,,            536.32,            389.41,            305.24,,,,             82.64,,             87.58,,,,,,,,,,,,
Kuwait,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,           1288.99,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Indonesia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,            184.13,,            173.79,            125.20,            130.18,             97.88,            100.87,,,,,,,,,,,,
Kuwait,Iraq,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            623.85,            691.99,,,,,,,,,,,,,            196.40,            179.99,,,,,,,,,,,,,,,
Kuwait,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,           1289.50,,,,,            503.93,            460.92,,,,,,,,,,,,,
Kuwait,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           2104.39,,           2010.11,           2144.42,           2235.58,           2225.09,,           1661.13,           1805.38,,           2384.44,           1822.67,           1377.95,,            808.86,           1083.96,            962.78,            752.26,            697.93,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            657.90,            699.62,            804.75,            745.80,            709.55,,            688.45,            490.15,,            425.64,            333.57,            326.87,,            207.17,            229.23,            172.57,            163.89,            152.16,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,           1836.34,,,,,,,,,           1393.29,,           1368.96,,           1000.54,            745.75,            581.21,            508.73,            503.37,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            797.86,            589.38,            546.92,            658.04,            839.23,            859.91,,            686.08,            606.98,,            691.19,            523.18,            344.52,,            191.60,            166.87,            137.91,            129.64,             90.30,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3099.99,           2930.01,           2797.72,           2925.01,           2952.59,           2631.78,,           1602.83,,,,,,,,,,,,,,,,,,,,,,,
