Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Qatar,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,           6126.21,,           3400.35,           2788.64,           1467.04,            876.43,            519.12,,           1131.50,,,,,,,,,,,,
Qatar,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,           5582.05,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,World,All Products,Tariff,Duty Free Imports (US$ Thousand),        7932100.78,        6463324.60,       10543589.20,       10547925.04,        8450594.00,        3149031.84,        3194604.06,,        4220807.74,,        6552580.04,        7829944.79,        2709005.47,        1769851.15,         350964.58,         348939.04,              0.00,,,,,,,,,,,,,,
Qatar,World,Animal,Export,Export(US$ Mil),             45.18,             27.01,             40.84,            135.06,              0.89,              0.01,             44.63,,              0.17,,              0.17,             14.98,             13.23,             25.17,              8.40,             10.59,              8.34,              4.28,              3.99,,,,,,,,,,,,
Qatar,World,Capital goods,Export,Export(US$ Mil),            623.55,            253.20,             34.15,           1414.03,             84.38,             69.18,,,             36.72,,             17.40,            275.88,            173.87,            173.05,             99.11,             73.33,             88.67,              0.81,             73.06,,,,,,,,,,,,
Qatar,World,Chemicals,Export,Export(US$ Mil),           4691.77,           2921.93,           3135.96,            904.09,             68.44,            175.04,           5252.20,,             21.25,,             63.48,           1869.14,           1524.17,           1346.18,           1336.80,            358.39,            243.56,            239.46,            243.50,,,,,,,,,,,,
Qatar,World,Consumer goods,Export,Export(US$ Mil),           6319.88,          45111.17,          37904.18,          54780.30,          92426.50,          95131.61,,,          47338.57,,          35435.66,          18761.96,          14832.21,           8959.60,           7755.50,           5513.09,           3992.27,           4254.79,           4074.90,,,,,,,,,,,,
Qatar,World,Food Products,Export,Export(US$ Mil),             29.14,              8.31,             15.98,             10.53,              3.51,              1.64,              8.36,,              0.69,,              0.10,              4.19,              3.91,              4.59,             11.13,              3.59,              2.68,              0.62,              1.07,,,,,,,,,,,,
Qatar,World,Footwear,Export,Export(US$ Mil),             14.77,              4.71,              8.37,              4.32,              0.08,              0.07,              3.65,,              0.00,,,              1.97,              1.12,              2.18,              0.52,              0.51,              0.71,              0.32,              0.89,,,,,,,,,,,,
Qatar,World,Fuels,Export,Export(US$ Mil),          59078.66,          56825.06,          46739.27,          64534.03,         113899.38,         119960.53,         117028.95,,          67525.00,,          61192.68,          37615.83,          30551.86,          22863.96,          16163.95,          12180.40,           7165.81,           9895.52,           7916.41,,,,,,,,,,,,
Qatar,World,Hides and Skins,Export,Export(US$ Mil),             19.95,              6.71,              8.51,              6.54,              3.58,              0.83,              5.58,,              0.63,,              0.48,              0.63,              0.90,              1.53,              1.13,              1.55,              1.97,              1.79,              1.06,,,,,,,,,,,,
Qatar,World,Intermediate goods,Export,Export(US$ Mil),            615.97,            207.25,            186.77,           1742.44,            102.90,           4830.45,,,           1478.92,,           1473.24,           3455.16,           2342.01,           1401.70,            714.03,            481.23,            700.34,            640.16,            624.43,,,,,,,,,,,,
